pairID,sentence1,sentence2,gold_label,pos-pos,pos-neg,neg-pos,neg-neg,act-act,act-pas,pas-act,pas-pas,sentence-TT,sentence-TF,sentence-FT,sentence-FF,noun_chunks_=,noun_chunks_<,noun_chunks_>,word_count_=,word_count_<,word_count_>,quantifiers-TT,quantifiers-TF,quantifiers-FT,quantifiers-FF
3064437860.jpg#3r1e,a man grabs his crotch during a political demonstration.,The man is making a crude gesture.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2176874361.jpg#2r1n,A dog and a cow play together inside the fence.,A dog and cow are playing with hay.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2176874361.jpg#2r1e,A dog and a cow play together inside the fence.,A dog and cow are outside.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2176874361.jpg#2r1c,A dog and a cow play together inside the fence.,A dog and cow are chasing the horse.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
10160966.jpg#3r1e,"A young man, wearing a white shirt, prepares hotdogs on a small grill.",A young man is grilling food.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
10160966.jpg#3r1n,"A young man, wearing a white shirt, prepares hotdogs on a small grill.",A young man is grilling hotdogs for a Memorial Day party.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
10160966.jpg#3r1c,"A young man, wearing a white shirt, prepares hotdogs on a small grill.",A young man is grilling fish in his underwear.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
474784914.jpg#1r1n,People looking at their reflection and the reflection of a city in a long irregular shaped mirror,People look at their reflection in New York City.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
474784914.jpg#1r1e,People looking at their reflection and the reflection of a city in a long irregular shaped mirror,People checking out their reflection.,entailment,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
474784914.jpg#1r1c,People looking at their reflection and the reflection of a city in a long irregular shaped mirror,People look their reflection in a regular mirror.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
487652642.jpg#4r1c,A small child is riding in a red wagon.,A kid is playing inside the house.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
487652642.jpg#4r1e,A small child is riding in a red wagon.,A kid is in a wagon.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
487652642.jpg#4r1n,A small child is riding in a red wagon.,A kid is in a wagon and someone is pulling it.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
3598426335.jpg#1r1n,A girl in a blue shirt hugging a girl also in a blue shirt.,Someone made one of the girls cry.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
3598426335.jpg#1r1e,A girl in a blue shirt hugging a girl also in a blue shirt.,Two girls are wearing blue shirts.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
3598426335.jpg#1r1c,A girl in a blue shirt hugging a girl also in a blue shirt.,Two boys are playing together.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
5408221986.jpg#0r1c,Three males and one female are posing for a photograph with snow on the ground and mountains covered with green trees and snow in the background.,Four friends at the beach pose in the water.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
5408221986.jpg#0r1n,Three males and one female are posing for a photograph with snow on the ground and mountains covered with green trees and snow in the background.,Four friends pose for a photo on their ski holiday.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
5408221986.jpg#0r1e,Three males and one female are posing for a photograph with snow on the ground and mountains covered with green trees and snow in the background.,Four people pose for an outdoor photo.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4480972884.jpg#4r1e,She is standing outside a building.,"A female is outside, standing.",entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4480972884.jpg#4r1n,She is standing outside a building.,A woman is posing for a selfie.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
4480972884.jpg#4r1c,She is standing outside a building.,A woman is sitting at her desk.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
3120648767.jpg#1r1c,A man is riding his dirt bike through the air in the desert.,A man is watching another man skateboard at a park.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3120648767.jpg#1r1n,A man is riding his dirt bike through the air in the desert.,A man is showing off to his girlfriend while doing tricks on a dirt bike.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
3120648767.jpg#1r1e,A man is riding his dirt bike through the air in the desert.,A man is on a motorbike.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3222749441.jpg#2r1e,"Three people wearing black blindfolds near a ""Salvar O Planeta"" sign.",there are 3 people with blindfolds,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
3222749441.jpg#2r1n,"Three people wearing black blindfolds near a ""Salvar O Planeta"" sign.",they are protesting,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
3222749441.jpg#2r1c,"Three people wearing black blindfolds near a ""Salvar O Planeta"" sign.",they can all see,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
4793317845.jpg#3r1e,A man spraying water onto a former piece of architecture that is being taken down by a piece of machinery.,A machine takes down architecture as a man sprays water on it.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
4793317845.jpg#3r1c,A man spraying water onto a former piece of architecture that is being taken down by a piece of machinery.,A man throws rocks at a wall.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
4793317845.jpg#2r1c,A demolition crane tearing down what is left of a building with a man standing on a platform spraying water.,The building is being painted.,contradiction,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4793317845.jpg#2r1e,A demolition crane tearing down what is left of a building with a man standing on a platform spraying water.,The demolition vehicle is being operated.,entailment,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4793317845.jpg#2r1n,A demolition crane tearing down what is left of a building with a man standing on a platform spraying water.,The man is spraying water on the rubble so that it doesn't get too dusty as the building is demolished.,neutral,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True
4701941908.jpg#0r1c,A young blond girl is eating her frozen snack while sitting on a bench next to a red stroller.,a woman with two blue cars sits in a parking lot,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4701941908.jpg#0r1n,A young blond girl is eating her frozen snack while sitting on a bench next to a red stroller.,a woman rests near her baby,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4701941908.jpg#0r1e,A young blond girl is eating her frozen snack while sitting on a bench next to a red stroller.,a girl eats on a bench near a stroller,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3077829432.jpg#4r1n,A group of people building gingerbread houses.,A group of schoolchildren are working on a gingerbread house neighborhood for class.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
3077829432.jpg#4r1c,A group of people building gingerbread houses.,A man is yelling at his son about the broken television behind them.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
3077829432.jpg#4r1e,A group of people building gingerbread houses.,More than one person is working on edible buildings.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
2250580906.jpg#3r1e,A group of people sitting and knitting.,People are sitting.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
2250580906.jpg#3r1c,A group of people sitting and knitting.,Everyone is sleeping.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
2250580906.jpg#3r1n,A group of people sitting and knitting.,A group of women are knitting.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
2724772157.jpg#0r1n,A young Asian girl is wearing a pink dress and holding an umbrella even though it is not raining.,The girl in a pink dress uses an umbrella for a sun shade.,neutral,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2724772157.jpg#0r1e,A young Asian girl is wearing a pink dress and holding an umbrella even though it is not raining.,The girl in pink holding an umbrella.,entailment,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2724772157.jpg#0r1c,A young Asian girl is wearing a pink dress and holding an umbrella even though it is not raining.,The girl in a blue dress is standing in the rain with an umbrella.,contradiction,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
4380236648.jpg#1r1e,A young woman wearing a yellow sweater and black pants is ice skating outdoors.,a woman is active,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4380236648.jpg#1r1n,A young woman wearing a yellow sweater and black pants is ice skating outdoors.,a woman is practicing for the olympics,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4380236648.jpg#1r1c,A young woman wearing a yellow sweater and black pants is ice skating outdoors.,the woman is cooking in the kitchen,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4793369196.jpg#0r1c,A young lady and group of younger girls watching a group of military men drive down the road at a parade.,The women are driving down the road.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4793369196.jpg#0r1e,A young lady and group of younger girls watching a group of military men drive down the road at a parade.,Women are watching a parade.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4793369196.jpg#0r1n,A young lady and group of younger girls watching a group of military men drive down the road at a parade.,They think the men are handsome.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4604977910.jpg#1r1e,A woman standing in front of a large tank at an aquarium turns around to look at the photographer.,A woman is looking at a phtographer,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4604977910.jpg#1r1c,A woman standing in front of a large tank at an aquarium turns around to look at the photographer.,A woman is tying her shoes,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4604977910.jpg#1r1n,A woman standing in front of a large tank at an aquarium turns around to look at the photographer.,A woman wants a new facebook picture of her at the aquarium,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3138018309.jpg#3r1e,A boy in sports themed pajamas is in front of a Christmas tree.,the kid is in front of the tree,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3138018309.jpg#3r1c,A boy in sports themed pajamas is in front of a Christmas tree.,the kid is on Saturn,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3138018309.jpg#3r1n,A boy in sports themed pajamas is in front of a Christmas tree.,the kid is in front of the tree on christmas eve,neutral,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2231551206.jpg#0r1c,"A young man wearing a hoodie, pants, and athletic shoes is sitting on a red lounge chair and watching hi-def tv.",Man out for a jog.,contradiction,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2231551206.jpg#0r1e,"A young man wearing a hoodie, pants, and athletic shoes is sitting on a red lounge chair and watching hi-def tv.",Man in relaxed clothing lounging in a chair watching tv,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2231551206.jpg#0r1n,"A young man wearing a hoodie, pants, and athletic shoes is sitting on a red lounge chair and watching hi-def tv.",Man sitting in a red chair flipping through tv channels.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2231551206.jpg#4r1e,A man is laid back in front of a tv.,a man is relaxing,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2231551206.jpg#4r1n,A man is laid back in front of a tv.,he is watching the news,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2231551206.jpg#4r1c,A man is laid back in front of a tv.,the man is standing in the kitchen,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2493825916.jpg#4r1n,A little boy playing outside on the cement.,A boy is playing with a toy car.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
2493825916.jpg#4r1e,A little boy playing outside on the cement.,A boy is outside playing.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
2493825916.jpg#4r1c,A little boy playing outside on the cement.,A boy is doing homework.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
8162827459.jpg#4r1n,Woman running in a park while listening to music.,A woman exercising for the day.,neutral,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
8162827459.jpg#4r1c,Woman running in a park while listening to music.,A man cooking at home.,contradiction,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
8162827459.jpg#4r1e,Woman running in a park while listening to music.,A woman jogging in a park.,entailment,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
6782818493.jpg#0r1n,"Two hockey players on opposing teams, one in a red and white jersey and one in a blue and black jersey, are standing on the rink.",Two opponents are getting ready to face off in a Hockey game.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
6782818493.jpg#0r1c,"Two hockey players on opposing teams, one in a red and white jersey and one in a blue and black jersey, are standing on the rink.",Two men are getting ready to play basketball.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
6782818493.jpg#0r1e,"Two hockey players on opposing teams, one in a red and white jersey and one in a blue and black jersey, are standing on the rink.",Hockey players are standing on the ice rink.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4556897985.jpg#3r1e,People hurrying to get to work in a busy city.,People rushing to get to work.,entailment,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
4556897985.jpg#3r1n,People hurrying to get to work in a busy city.,People rushing to get to work in a busy city cause they are late.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
4556897985.jpg#3r1c,People hurrying to get to work in a busy city.,People waiting at a bus stop.,neutral,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
8018744438.jpg#2r1n,An Asian woman in a hat is measuring food from barrels with a ladle into a smaller metal pan.,A woman is portioning out soup for the workers.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
8018744438.jpg#2r1c,An Asian woman in a hat is measuring food from barrels with a ladle into a smaller metal pan.,A woman is measuring out wine from a barrel.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
8018744438.jpg#2r1e,An Asian woman in a hat is measuring food from barrels with a ladle into a smaller metal pan.,A woman is handling food containers.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
70074570.jpg#1r1n,"A man in a hard hat, gray t-shirt and holding a cordless drill saluting in front of a large American flag.",A construction man takes a break to salute the flag.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
70074570.jpg#1r1e,"A man in a hard hat, gray t-shirt and holding a cordless drill saluting in front of a large American flag.",A man saluting the American Flag.,entailment,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
536739751.jpg#0r1n,A lady in a blue and white tube top takes her own picture with a disposable camera while another lady with a bag flashes a piece sign in the background.,A lady is taking pictures at a party.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
536739751.jpg#0r1e,A lady in a blue and white tube top takes her own picture with a disposable camera while another lady with a bag flashes a piece sign in the background.,A lady uses a camera.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
536739751.jpg#0r1c,A lady in a blue and white tube top takes her own picture with a disposable camera while another lady with a bag flashes a piece sign in the background.,A lady is filming the party.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
7803420092.jpg#4r1c,A man preparing to bat in a baseball game.,The woman is playing baseball.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
7803420092.jpg#4r1e,A man preparing to bat in a baseball game.,A man is going to play baseball.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
7803420092.jpg#4r1n,A man preparing to bat in a baseball game.,The man is on a team.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
4670365996.jpg#1r1n,"Woman in a blue dress and carrying a black purse, rides a scooter down the street.",the girl is riding down a dirt street,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4670365996.jpg#1r1e,"Woman in a blue dress and carrying a black purse, rides a scooter down the street.",the women rides a scooter down the street,entailment,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
4670365996.jpg#1r1c,"Woman in a blue dress and carrying a black purse, rides a scooter down the street.",the girl is wearing a black dress and a blue purse,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2803058589.jpg#3r1e,Boy with red shorts getting soaked with water.,A boy is getting splashed.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2803058589.jpg#3r1n,Boy with red shorts getting soaked with water.,The boy is having fun.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2803058589.jpg#3r1c,Boy with red shorts getting soaked with water.,The boy is not wet.,contradiction,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3927614951.jpg#4r1n,A woman in a red shirt and white skirt playing tennis.,A woman is wearing a silk shirt.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
3927614951.jpg#4r1e,A woman in a red shirt and white skirt playing tennis.,A woman is wearing a shirt.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
3927614951.jpg#4r1c,A woman in a red shirt and white skirt playing tennis.,A woman is in the shower.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
8112734986.jpg#0r1e,A tennis player in blue shorts and a white shirt making an aggressive backhand swing towards the tennis ball.,A person is holding a tennis racket.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
8112734986.jpg#0r1n,A tennis player in blue shorts and a white shirt making an aggressive backhand swing towards the tennis ball.,A person is standing on a tennis court.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
8112734986.jpg#0r1c,A tennis player in blue shorts and a white shirt making an aggressive backhand swing towards the tennis ball.,The person is taking a nap in their bed.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3024001901.jpg#2r1c,A man working at the top of a telephone pole.,The guy is hunting in the woods.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
3024001901.jpg#2r1e,A man working at the top of a telephone pole.,A man is working outside.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
3024001901.jpg#2r1n,A man working at the top of a telephone pole.,A man is checking the telephone wires.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
3651107058.jpg#1r1c,A person wearing orange stockings and chunky boots has her legs stretched out on the grass.,The stockings are white and purple.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3651107058.jpg#1r1n,A person wearing orange stockings and chunky boots has her legs stretched out on the grass.,The boots have a hole in them.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3651107058.jpg#1r1e,A person wearing orange stockings and chunky boots has her legs stretched out on the grass.,A person is wearing boots.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3366571152.jpg#2r1e,A nighttime street scene of a restaurant.,The restaurant is open at night.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
3366571152.jpg#2r1c,A nighttime street scene of a restaurant.,A nighttime scene of an apartment building.,contradiction,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
3366571152.jpg#2r1n,A nighttime street scene of a restaurant.,The restaurant is about to close.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
60908622.jpg#3r1c,A man in a gray sweatshirt using a power saw.,the guy is dancing to Michael Jackson,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
60908622.jpg#3r1e,A man in a gray sweatshirt using a power saw.,the guy in the sweatshirt uses the power saw,entailment,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
60908622.jpg#3r1n,A man in a gray sweatshirt using a power saw.,the guy in the sweatshirt uses the power saw to saw wood for a house,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
6201592880.jpg#0r1c,"A female marathon runner wearing a red headband, a red tank top and black shorts jogging down a paved road.",two women arm wrestle in a bar,contradiction,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
6201592880.jpg#0r1n,"A female marathon runner wearing a red headband, a red tank top and black shorts jogging down a paved road.",a woman runs quickly down a road,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
6201592880.jpg#0r1e,"A female marathon runner wearing a red headband, a red tank top and black shorts jogging down a paved road.",a lady runs wearing red and black,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3427118504.jpg#0r1n,The man in the brown shirt is holding the hand of the long-haired child in front of a painting.,A dad took his child to a museum to see a famous painting.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3427118504.jpg#0r1e,The man in the brown shirt is holding the hand of the long-haired child in front of a painting.,A male has clothes on with his hand holding another young male in front of a painting.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
3427118504.jpg#0r1c,The man in the brown shirt is holding the hand of the long-haired child in front of a painting.,A dad and his kid is fishing in the middle of the Pacific ocean.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
57691053.jpg#2r1c,A group of people in black outfits drinking beer.,People eat chunks of meat.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
57691053.jpg#2r1e,A group of people in black outfits drinking beer.,People drink a beverage.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
57691053.jpg#2r1n,A group of people in black outfits drinking beer.,People drink beer at the pub.,neutral,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
57691053.jpg#4r1c,Three women are dressed in ninja costumes.,There is only one person present.,contradiction,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
57691053.jpg#4r1e,Three women are dressed in ninja costumes.,There are multiple people present.,entailment,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
57691053.jpg#4r1n,Three women are dressed in ninja costumes.,The ninja costumes are black.,neutral,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
7690697658.jpg#0r1e,"A group of people at a 4th of july celebration, with one man standing on a stage with american flag colored decorations around him.",A group are celebrating the 4th of July.,entailment,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
7690697658.jpg#0r1c,"A group of people at a 4th of july celebration, with one man standing on a stage with american flag colored decorations around him.",The group are celebrating Christmas.,contradiction,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
7778113154.jpg#0r1c,"Man in dark shirt, yellow shorts and yellow bandanna leaps to catch a white frisbee on a soccer court.",a man is competing with others on a soccor court,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
7778113154.jpg#0r1n,"Man in dark shirt, yellow shorts and yellow bandanna leaps to catch a white frisbee on a soccer court.",a man is preaparing to play a game,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
7778113154.jpg#0r1e,"Man in dark shirt, yellow shorts and yellow bandanna leaps to catch a white frisbee on a soccer court.",a man is a t a soccor court,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2206282062.jpg#0r1n,"Female beach volleyball players on either side of a net, with one looking to spike the ball as her teammate watches with the blue sky in the background.",One player on the women's beach volleyball team jumps to spike the ball as her teammate looks on.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2206282062.jpg#0r1c,"Female beach volleyball players on either side of a net, with one looking to spike the ball as her teammate watches with the blue sky in the background.",A group of women are soaked from the rain.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
2206282062.jpg#0r1e,"Female beach volleyball players on either side of a net, with one looking to spike the ball as her teammate watches with the blue sky in the background.",Some women are playing a sport.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
4973929160.jpg#0r1n,A crowd and two males dressed in different cultural attire playing the drums.,Two men in cultural garb are playing drums among a crowd.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
4973929160.jpg#0r1e,A crowd and two males dressed in different cultural attire playing the drums.,Two men in cultural garb play the drums for a crowd.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
3164328039.jpg#2r1n,Two dogs are playing catch in a field.,The two dogs are playing with a frisbee.,neutral,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
3164328039.jpg#2r1e,Two dogs are playing catch in a field.,The two dogs are outside.,entailment,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3164328039.jpg#2r1c,Two dogs are playing catch in a field.,The two dogs are resting in the field.,contradiction,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
